n,mean_burst,std_burst,mean_arrival,std_arrival,mean_priority,std_priority,max_burst,min_burst,max_arrival,min_arrival,label
3,6.0,1.632993161855452,1.3333333333333333,0.9428090415820634,4.666666666666667,0.4714045207910317,8,4,2,0,FCFS
7,7.0,2.5634797778466227,2.7142857142857144,1.6659862556700857,3.2857142857142856,1.0301575072754257,10,3,5,0,SJF
8,6.0,3.1622776601683795,1.625,1.5761900266148114,3.625,1.4086784586980805,10,1,4,0,SJF
8,3.625,2.8256636388643286,1.625,1.8666480653835098,3.0,1.0,10,1,4,0,SJF
4,6.25,3.112474899497183,2.5,1.118033988749895,3.25,1.7853571071357126,9,1,4,1,SJF
7,3.7142857142857144,2.1852940772540506,2.0,1.5118578920369088,3.5714285714285716,1.049781318335648,7,1,4,0,SJF
8,6.0,3.0,3.0,1.5811388300841898,2.625,1.4086784586980805,9,1,5,0,SJF
5,4.0,2.9664793948382653,3.2,1.7204650534085253,3.4,1.624807680927192,9,1,5,0,SJF
5,4.6,2.8705400188814645,3.8,1.16619037896906,2.6,1.3564659966250538,9,2,5,2,SJF
6,7.833333333333333,2.4094720491334933,1.8333333333333333,1.21335164821342,3.0,1.5275252316519468,10,3,4,0,SJF
6,5.5,3.304037933599835,2.3333333333333335,1.9720265943665387,2.8333333333333335,1.0671873729054748,10,2,5,0,SJF
8,6.125,3.0998991919093113,2.75,0.9682458365518543,2.875,1.4523687548277813,9,1,5,2,SJF
4,1.5,0.5,4.0,1.224744871391589,3.0,1.224744871391589,2,1,5,2,SJF
7,5.285714285714286,2.762725657973388,1.8571428571428572,1.4568627181693672,3.5714285714285716,1.3997084244475302,9,1,4,0,SJF
6,5.166666666666667,2.6087459737497545,3.0,1.1547005383792515,1.8333333333333333,1.2133516482134197,9,1,4,1,SJF
7,6.428571428571429,1.761261143705422,2.857142857142857,1.4568627181693672,3.2857142857142856,1.0301575072754257,9,4,5,1,SJF
8,4.5,2.0,1.75,1.3919410907075054,2.875,1.2686114456365274,8,2,4,0,SJF
3,5.666666666666667,1.699673171197595,2.6666666666666665,1.699673171197595,1.6666666666666667,0.4714045207910317,8,4,5,1,SJF
8,4.75,3.072051431861127,2.375,1.4086784586980805,3.75,1.0897247358851685,10,1,4,0,SJF
8,5.125,2.7128168017763383,2.75,1.7853571071357126,3.375,0.9921567416492215,10,1,5,0,SJF
3,4.666666666666667,1.699673171197595,1.0,1.4142135623730951,2.6666666666666665,0.4714045207910317,7,3,3,0,SJF
5,6.8,2.785677655436824,2.8,1.6,2.8,1.16619037896906,10,2,4,0,SJF
5,4.4,1.8547236990991407,3.8,1.16619037896906,2.4,1.3564659966250536,7,2,5,2,SJF
4,6.75,1.7853571071357126,3.0,1.224744871391589,2.75,1.299038105676658,9,5,4,1,SJF
5,7.0,2.449489742783178,1.8,0.7483314773547883,2.4,0.8,9,4,3,1,SJF
5,6.0,2.9664793948382653,2.4,1.854723699099141,3.8,1.16619037896906,9,1,5,0,SJF
7,6.428571428571429,1.178030178747903,3.0,1.5118578920369088,3.5714285714285716,1.2936264483053452,8,5,5,0,SJF
4,4.75,3.897114317029974,3.5,1.5,2.0,1.7320508075688772,10,1,5,2,SJF
6,5.0,2.581988897471611,3.0,1.4142135623730951,4.0,1.5275252316519468,8,1,5,1,SJF
5,4.0,0.8944271909999159,2.8,1.32664991614216,4.2,1.16619037896906,5,3,5,1,SJF
5,6.2,2.5612496949731396,2.2,2.3151673805580453,2.6,1.019803902718557,10,3,5,0,SJF
4,7.25,1.6393596310755,2.25,1.479019945774904,3.75,1.0897247358851685,10,6,4,0,SJF
7,7.714285714285714,2.0503857277724746,2.7142857142857144,1.665986255670086,2.7142857142857144,1.1605769149479943,10,4,5,0,SJF
3,6.666666666666667,2.6246692913372702,2.6666666666666665,1.699673171197595,3.3333333333333335,0.9428090415820634,9,3,5,1,SJF
8,5.25,1.7853571071357126,3.5,1.8027756377319946,3.5,1.5811388300841898,8,3,5,0,SJF
4,3.5,2.8722813232690143,4.0,0.7071067811865476,3.25,1.7853571071357126,8,1,5,3,RR
7,6.428571428571429,2.920721185751553,1.2857142857142858,1.0301575072754254,2.857142857142857,1.4568627181693672,9,1,3,0,SJF
3,9.0,1.4142135623730951,0.6666666666666666,0.4714045207910317,2.6666666666666665,1.247219128924647,10,7,1,0,SJF
4,4.5,2.29128784747792,2.25,1.479019945774904,3.25,0.4330127018922193,7,1,4,0,SJF
5,5.2,2.3151673805580453,2.2,1.16619037896906,2.8,1.469693845669907,9,2,4,1,SJF
7,5.285714285714286,3.1943828249996997,1.7142857142857142,1.4846149779161806,1.7142857142857142,1.1605769149479943,10,1,4,0,SJF
5,5.8,3.249615361854384,3.6,1.8547236990991407,3.2,1.6,10,2,5,0,SJF
4,6.0,2.5495097567963922,3.5,1.118033988749895,3.25,1.0897247358851685,9,3,5,2,SJF
3,5.333333333333333,2.0548046676563256,3.6666666666666665,1.8856180831641267,3.6666666666666665,0.4714045207910317,8,3,5,1,SJF
7,5.714285714285714,2.4907993963089563,2.857142857142857,1.8070158058105026,2.7142857142857144,1.385051387833237,10,1,5,0,SJF
7,5.857142857142857,2.531435020952764,1.4285714285714286,0.9035079029052513,2.0,0.9258200997725514,10,2,3,0,SJF
4,5.75,1.6393596310755,2.75,2.277608394786075,2.5,1.5,7,3,5,0,SJF
3,5.333333333333333,1.247219128924647,1.6666666666666667,0.9428090415820634,3.0,1.4142135623730951,7,4,3,1,SJF
3,3.6666666666666665,2.494438257849294,2.3333333333333335,2.0548046676563256,1.6666666666666667,0.4714045207910317,7,1,5,0,FCFS
4,5.5,2.0615528128088303,2.0,1.5811388300841898,3.0,1.5811388300841898,8,3,4,0,FCFS
7,5.142857142857143,2.231499907401901,2.142857142857143,1.6413036132965795,3.4285714285714284,1.2936264483053452,8,3,5,0,SJF
7,4.285714285714286,2.657296462534039,1.5714285714285714,1.6781914463529615,3.0,1.1952286093343936,9,1,4,0,SJF
4,6.5,2.958039891549808,2.25,1.7853571071357126,3.0,1.224744871391589,10,2,4,0,FCFS
7,5.428571428571429,2.2587697572631282,0.8571428571428571,0.8329931278350429,2.7142857142857144,1.4846149779161804,8,1,2,0,SJF
6,4.333333333333333,2.9249881291307074,2.5,1.2583057392117916,3.1666666666666665,1.3437096247164249,9,1,5,1,FCFS
4,5.0,2.9154759474226504,3.0,1.8708286933869707,2.5,1.6583123951777,9,1,5,0,SJF
5,4.8,3.1874754901018454,3.8,0.9797958971132712,3.2,1.6,9,1,5,2,SJF
5,4.2,2.3151673805580453,2.0,1.4142135623730951,3.2,0.7483314773547882,8,1,4,0,SJF
8,6.0,2.7386127875258306,3.375,1.3169567191065923,3.375,1.4947825928876748,10,3,5,1,SJF
4,5.75,2.680951323690902,2.25,1.7853571071357126,2.75,1.479019945774904,10,3,4,0,SJF
6,5.333333333333333,2.2852182001336816,2.0,1.0,3.0,1.632993161855452,8,1,4,1,SJF
5,5.8,3.3105890714493698,3.8,1.469693845669907,3.4,1.3564659966250538,10,1,5,2,SJF
8,5.625,3.2379584617471546,2.25,1.8540496217739157,2.875,1.5360257159305635,10,2,5,0,SJF
6,5.833333333333333,2.4776781245530843,3.0,1.5275252316519468,3.5,1.5,10,2,5,1,SJF
8,5.875,2.4206145913796355,3.25,1.5612494995995996,2.75,1.1989578808281798,9,2,5,0,SJF
3,6.0,0.816496580927726,3.0,1.632993161855452,4.666666666666667,0.4714045207910317,7,5,5,1,SJF
6,4.833333333333333,2.793842435706702,2.5,2.217355782608345,2.6666666666666665,1.699673171197595,9,1,5,0,SJF
8,5.625,2.7810744326608736,2.125,1.6909686573085854,3.75,1.1989578808281798,10,1,5,0,SJF
5,7.0,1.6733200530681511,2.0,1.7888543819998317,2.6,0.8,9,4,5,0,SJF
4,6.0,3.082207001484488,2.75,1.920286436967152,3.25,1.479019945774904,9,1,5,0,SJF
6,6.833333333333333,2.91070819942883,3.0,2.160246899469287,2.3333333333333335,1.3743685418725535,10,1,5,0,SJF
5,5.8,2.785677655436824,4.0,1.5491933384829668,4.0,0.8944271909999159,10,3,5,1,SJF
7,5.285714285714286,3.238795442501324,2.2857142857142856,1.3850513878332367,3.5714285714285716,1.498298354528788,9,1,4,0,SJF
5,4.6,3.0066592756745814,1.2,0.9797958971132713,2.0,1.2649110640673518,8,1,2,0,SJF
7,8.0,1.8516401995451028,2.5714285714285716,1.761261143705422,3.857142857142857,1.5518257844571737,10,5,5,0,SJF
4,5.25,3.031088913245535,3.5,1.5,2.5,1.118033988749895,9,1,5,1,SJF
3,8.0,0.816496580927726,3.6666666666666665,1.247219128924647,1.3333333333333333,0.4714045207910317,9,7,5,2,SJF
4,4.0,2.345207879911715,3.75,1.0897247358851685,4.0,0.7071067811865476,8,2,5,2,SJF
5,7.6,2.727636339397171,2.0,1.6733200530681511,3.4,1.624807680927192,10,3,4,0,SJF
6,6.5,2.362907813126304,2.3333333333333335,2.0548046676563256,3.5,1.2583057392117916,9,3,5,0,SJF
3,6.666666666666667,2.0548046676563256,2.0,1.632993161855452,3.6666666666666665,1.8856180831641267,9,4,4,0,FCFS
7,6.0,2.32992949004287,1.5714285714285714,1.178030178747903,3.5714285714285716,1.3997084244475304,9,2,3,0,SJF
6,6.333333333333333,2.8087165910587863,1.6666666666666667,1.699673171197595,3.8333333333333335,1.4624940645653537,9,1,5,0,SJF
8,5.625,2.341874249399399,3.625,1.653594569415369,3.5,1.0,10,3,5,0,SJF
4,4.5,3.570714214271425,4.0,1.224744871391589,2.5,1.118033988749895,9,1,5,2,FCFS
6,6.5,2.5,3.3333333333333335,1.4907119849998598,3.3333333333333335,1.699673171197595,9,2,5,1,SJF
4,5.0,2.9154759474226504,2.25,1.0897247358851685,2.75,1.7853571071357126,9,1,4,1,SJF
6,6.666666666666667,2.2852182001336816,3.1666666666666665,1.7716909687891083,3.5,1.5,10,4,5,0,SJF
5,4.2,1.6,2.4,0.8,2.4,0.8,6,2,3,1,SJF
3,5.333333333333333,2.494438257849294,2.0,1.4142135623730951,1.3333333333333333,0.4714045207910317,8,2,4,1,SJF
3,7.0,1.4142135623730951,0.3333333333333333,0.4714045207910317,3.3333333333333335,0.9428090415820634,9,6,1,0,FCFS
6,5.333333333333333,2.8674417556808756,3.0,1.632993161855452,3.5,1.6072751268321592,9,2,5,0,SJF
6,5.666666666666667,2.748737083745107,1.5,1.2583057392117916,3.5,1.3844373104863459,9,2,4,0,SJF
4,4.0,2.7386127875258306,1.25,1.299038105676658,2.75,1.299038105676658,8,1,3,0,SJF
4,5.25,2.48746859276655,2.5,1.5,3.25,1.299038105676658,7,1,4,1,FCFS
5,4.6,3.0724582991474434,3.2,1.6,2.8,1.6,10,2,5,1,SJF
3,4.666666666666667,1.699673171197595,2.3333333333333335,1.699673171197595,4.0,0.816496580927726,7,3,4,0,SJF
8,3.625,2.496873044429772,2.25,1.920286436967152,3.5,1.4142135623730951,8,1,5,0,SJF
4,7.75,2.165063509461097,3.25,1.479019945774904,2.0,1.0,9,4,5,1,SJF
5,5.4,2.5768197453450252,2.0,1.4142135623730951,3.2,1.469693845669907,9,3,4,0,SJF
4,5.0,2.1213203435596424,3.25,0.82915619758885,2.5,1.5,8,2,4,2,SJF
3,5.666666666666667,3.0912061651652345,3.6666666666666665,1.247219128924647,2.3333333333333335,0.9428090415820634,10,3,5,2,FCFS
4,5.75,2.384848003542364,2.75,1.7853571071357126,2.25,1.6393596310755,9,3,5,1,SJF
7,5.571428571428571,2.0603150145508513,2.5714285714285716,1.761261143705422,2.4285714285714284,1.3997084244475304,9,3,5,0,SJF
6,4.5,2.565800719723442,2.3333333333333335,0.9428090415820634,3.0,1.5275252316519468,10,2,4,1,SJF
3,8.0,2.160246899469287,2.6666666666666665,0.4714045207910317,2.3333333333333335,0.4714045207910317,10,5,3,2,SJF
3,6.666666666666667,1.699673171197595,2.3333333333333335,1.699673171197595,2.6666666666666665,1.699673171197595,9,5,4,0,FCFS
5,7.4,2.4166091947189146,2.0,2.0976176963403033,2.6,1.624807680927192,10,3,5,0,SJF
7,6.142857142857143,3.1815796359028696,2.857142857142857,1.4568627181693672,3.2857142857142856,1.2777531299998799,10,1,5,0,SJF
3,3.0,2.160246899469287,2.3333333333333335,1.699673171197595,2.3333333333333335,1.247219128924647,6,1,4,0,SJF
3,4.0,2.160246899469287,4.0,0.816496580927726,4.0,0.816496580927726,6,1,5,3,FCFS
3,7.333333333333333,2.0548046676563256,1.6666666666666667,1.247219128924647,2.0,1.4142135623730951,10,5,3,0,SJF
6,4.833333333333333,3.131382371342656,2.6666666666666665,1.247219128924647,3.3333333333333335,1.1055415967851334,10,1,5,1,SJF
4,4.25,1.7853571071357126,3.5,1.118033988749895,4.5,0.5,7,2,5,2,SJF
5,4.0,2.0,2.8,0.7483314773547882,3.0,1.6733200530681511,7,1,4,2,SJF
8,5.375,1.9324531042175384,2.5,1.118033988749895,2.375,1.3169567191065923,8,2,4,1,SJF
5,6.2,2.7856776554368237,3.0,1.6733200530681511,3.2,1.16619037896906,9,1,5,0,SJF
4,8.0,1.8708286933869707,4.75,0.4330127018922193,2.75,1.479019945774904,10,5,5,4,SJF
7,3.7142857142857144,1.8294640678379568,3.857142857142857,1.3552618543578767,2.4285714285714284,1.3997084244475302,7,1,5,2,SJF
6,4.833333333333333,2.3392781412697,2.1666666666666665,1.4624940645653537,2.6666666666666665,0.7453559924999298,8,1,4,0,SJF
7,5.0,3.3380918415851206,2.142857142857143,1.8844151368961313,2.7142857142857144,1.1605769149479943,10,1,5,0,SJF
6,4.333333333333333,2.494438257849294,3.0,1.9148542155126762,2.6666666666666665,1.3743685418725535,8,1,5,0,FCFS
5,4.0,2.1908902300206643,2.2,1.469693845669907,3.4,1.3564659966250536,7,1,4,0,SJF
3,4.666666666666667,1.8856180831641267,3.0,1.632993161855452,3.6666666666666665,0.4714045207910317,6,2,5,1,FCFS
6,7.0,2.0816659994661326,3.0,0.816496580927726,3.5,1.3844373104863459,10,5,4,2,SJF
8,4.25,2.331844763272204,2.875,1.4523687548277813,3.25,1.6393596310755,8,1,5,1,SJF
3,4.666666666666667,2.8674417556808756,2.3333333333333335,1.699673171197595,3.3333333333333335,1.699673171197595,8,1,4,0,FCFS
5,5.6,2.4166091947189146,2.2,1.469693845669907,3.6,1.4966629547095764,8,1,4,0,SJF
3,6.666666666666667,2.357022603955158,3.6666666666666665,0.9428090415820634,2.6666666666666665,1.247219128924647,10,5,5,3,FCFS
3,5.333333333333333,2.8674417556808756,1.6666666666666667,1.699673171197595,2.6666666666666665,1.247219128924647,9,2,4,0,SJF
3,6.0,0.816496580927726,1.6666666666666667,0.4714045207910317,2.6666666666666665,1.247219128924647,7,5,2,1,FCFS
8,7.125,3.6890886408434267,2.375,1.79843682124227,2.625,1.3169567191065923,10,1,5,0,SJF
5,3.6,1.624807680927192,1.0,0.8944271909999159,3.4,0.8,6,2,2,0,SJF
7,4.857142857142857,2.8499910490371434,2.2857142857142856,1.577908716741037,2.5714285714285716,1.293626448305345,10,2,4,0,SJF
6,2.6666666666666665,1.5986105077709065,1.6666666666666667,1.4907119849998596,3.3333333333333335,1.4907119849998596,6,1,4,0,SJF
5,4.6,2.870540018881465,3.4,1.3564659966250538,3.0,1.0954451150103321,10,2,5,2,SJF
3,6.666666666666667,4.0276819911981905,1.6666666666666667,2.357022603955158,2.6666666666666665,1.699673171197595,10,1,5,0,FCFS
7,5.857142857142857,1.6413036132965795,3.142857142857143,1.5518257844571737,3.4285714285714284,1.498298354528788,8,3,5,0,SJF
4,3.5,2.692582403567252,3.25,0.82915619758885,2.0,1.0,8,1,4,2,FCFS
8,5.75,2.48746859276655,3.5,2.0,3.125,1.2686114456365274,10,1,5,0,SJF
6,5.166666666666667,2.733536577809454,1.8333333333333333,1.863389981249825,2.8333333333333335,1.3437096247164249,9,1,4,0,SJF
7,4.714285714285714,1.8294640678379568,2.5714285714285716,1.5907898179514348,3.857142857142857,0.832993127835043,8,2,5,0,SJF
8,6.5,3.4641016151377544,2.375,1.996089927833914,2.75,1.0897247358851685,10,2,5,0,SJF
5,7.4,3.2619012860600183,3.4,1.3564659966250538,2.2,1.6,10,1,5,2,SJF
7,4.714285714285714,3.0572763655760995,2.2857142857142856,1.9059520091609048,2.7142857142857144,1.2777531299998799,9,1,5,0,SJF
6,4.666666666666667,2.924988129130708,3.0,1.5275252316519468,3.3333333333333335,1.3743685418725535,10,1,5,1,SJF
6,4.5,2.4324199198877374,3.3333333333333335,1.7950549357115013,3.0,1.1547005383792515,9,1,5,0,SJF
6,8.5,1.118033988749895,3.5,1.8027756377319946,3.3333333333333335,1.4907119849998596,10,7,5,0,SJF
3,5.666666666666667,3.299831645537222,4.666666666666667,0.4714045207910317,3.3333333333333335,1.247219128924647,8,1,5,4,FCFS
8,4.375,2.9553976043842223,2.125,1.6153559979150107,2.75,1.299038105676658,10,1,5,0,SJF
7,4.571428571428571,3.4166459266003995,1.8571428571428572,1.124858267715973,3.2857142857142856,1.2777531299998797,10,1,3,0,SJF
3,6.333333333333333,2.494438257849294,2.3333333333333335,0.9428090415820634,2.3333333333333335,0.4714045207910317,9,3,3,1,SJF
3,7.333333333333333,0.9428090415820634,1.6666666666666667,1.699673171197595,4.0,0.816496580927726,8,6,4,0,SJF
7,3.5714285714285716,2.498979383505129,2.5714285714285716,1.8405855323893037,2.5714285714285716,1.049781318335648,9,1,5,0,SJF
6,5.0,3.1091263510296048,3.0,1.632993161855452,2.1666666666666665,1.3437096247164249,10,1,5,0,SJF
5,5.2,3.54400902933387,1.6,1.2,3.0,1.4142135623730951,10,2,3,0,SJF
8,5.875,1.6153559979150107,2.625,1.7275343701356567,2.875,0.7806247497997998,9,4,5,0,SJF
7,4.285714285714286,2.813959371941744,2.4285714285714284,1.761261143705422,2.7142857142857144,1.0301575072754257,9,1,5,0,SJF
6,7.5,1.8929694486000912,2.1666666666666665,1.3437096247164249,3.6666666666666665,0.9428090415820634,10,5,4,0,SJF
5,5.8,2.925747767665559,1.6,1.3564659966250538,2.4,1.2000000000000002,10,1,4,0,SJF
3,2.6666666666666665,1.699673171197595,2.6666666666666665,1.699673171197595,3.0,0.816496580927726,5,1,5,1,RR
7,4.285714285714286,2.4327694808466287,1.5714285714285714,1.6781914463529615,3.2857142857142856,1.577908716741037,7,1,4,0,SJF
3,4.0,2.160246899469287,2.3333333333333335,1.247219128924647,4.333333333333333,0.4714045207910317,7,2,4,1,SJF
8,5.5,2.3979157616563596,2.875,1.8328597873268975,3.25,1.5612494995995996,10,2,5,0,SJF
4,4.5,2.0615528128088303,1.25,2.165063509461097,4.0,1.224744871391589,8,3,5,0,SJF
7,5.857142857142857,2.166535841157586,2.5714285714285716,1.8405855323893037,3.4285714285714284,1.3997084244475304,10,4,5,0,SJF
4,4.25,2.48746859276655,3.0,1.5811388300841898,2.75,1.479019945774904,8,2,5,1,SJF
3,4.0,2.160246899469287,1.0,0.816496580927726,3.3333333333333335,0.4714045207910317,6,1,2,0,FCFS
7,3.4285714285714284,2.381904571504724,2.142857142857143,1.456862718169367,2.2857142857142856,1.2777531299998797,7,1,5,0,SJF
4,7.5,1.5,1.75,1.920286436967152,2.75,1.7853571071357126,9,6,5,0,SJF
6,5.0,2.581988897471611,2.1666666666666665,2.266911751455907,3.3333333333333335,1.4907119849998598,9,2,5,0,SJF
7,5.428571428571429,2.0603150145508513,4.142857142857143,1.355261854357877,2.7142857142857144,1.0301575072754257,9,2,5,1,SJF
4,3.75,1.479019945774904,3.75,1.6393596310755,3.5,0.5,6,2,5,1,SJF
7,6.857142857142857,2.641891715558133,2.857142857142857,1.8070158058105024,3.5714285714285716,1.178030178747903,9,1,5,0,SJF
8,6.375,1.1110243021644486,2.0,1.6583123951777,3.0,1.4142135623730951,8,5,4,0,SJF
8,6.375,2.7357585785299112,2.875,1.899835519196333,2.875,0.9270248108869579,10,2,5,0,SJF
8,4.875,2.2603926650031405,2.75,1.8540496217739157,3.125,1.5360257159305635,9,2,5,0,SJF
8,6.875,3.018174116912409,2.5,2.0615528128088303,3.625,1.5761900266148114,10,2,5,0,SJF
5,4.8,2.6381811916545836,2.2,1.16619037896906,2.2,0.9797958971132712,9,2,4,1,SJF
8,3.5,2.345207879911715,1.125,1.5360257159305635,3.0,1.118033988749895,8,1,4,0,SJF
6,5.666666666666667,2.1343747458109497,3.1666666666666665,1.9507833184532708,2.1666666666666665,1.2133516482134197,9,3,5,0,SJF
3,6.666666666666667,0.4714045207910317,1.0,0.816496580927726,2.3333333333333335,0.9428090415820634,7,6,2,0,FCFS
6,5.666666666666667,2.748737083745107,2.8333333333333335,2.1921577396609844,2.8333333333333335,1.4624940645653537,10,2,5,0,SJF
6,3.8333333333333335,3.0776975521032313,3.0,2.23606797749979,3.5,1.118033988749895,9,1,5,0,SJF
5,7.2,2.4819347291981715,2.8,1.6,3.2,1.16619037896906,10,3,5,1,SJF
6,5.666666666666667,3.4960294939005054,2.0,1.7320508075688772,1.6666666666666667,1.4907119849998596,10,1,4,0,SJF
8,5.875,3.370367190678191,2.75,1.8540496217739157,3.125,1.6153559979150107,10,2,5,0,SJF
6,6.0,3.2145502536643185,1.8333333333333333,1.5723301886761007,3.3333333333333335,1.4907119849998596,10,1,4,0,SJF
4,8.0,2.1213203435596424,3.75,0.82915619758885,3.5,1.118033988749895,10,5,5,3,SJF
8,3.875,1.964529205687714,1.75,1.3919410907075054,3.375,1.3169567191065923,7,1,4,0,SJF
7,4.571428571428571,2.3819045715047236,3.4285714285714284,1.3997084244475304,2.857142857142857,0.8329931278350429,9,2,5,1,SJF
7,6.571428571428571,2.3211538298959886,1.2857142857142858,1.0301575072754254,3.5714285714285716,1.6781914463529615,10,4,3,0,SJF
7,6.428571428571429,2.969229955832361,2.5714285714285716,1.9897697538834456,2.2857142857142856,1.2777531299998799,10,1,5,0,SJF
6,5.166666666666667,3.624760528488591,2.3333333333333335,1.8856180831641267,4.166666666666667,0.8975274678557507,10,1,5,0,SJF
6,6.833333333333333,2.1921577396609844,1.8333333333333333,1.462494064565354,3.0,1.2909944487358056,10,4,4,0,SJF
8,5.0,2.8722813232690143,2.375,2.1758618981911515,3.625,1.4947825928876748,10,2,5,0,SJF
7,3.857142857142857,3.3135467156409146,3.0,1.8516401995451028,3.857142857142857,1.355261854357877,9,1,5,0,SJF
3,6.0,2.943920288775949,4.333333333333333,0.4714045207910317,3.0,0.0,10,3,5,4,SJF
8,4.875,2.2043990110685496,2.375,1.8666480653835098,1.75,0.6614378277661477,9,2,5,0,SJF
6,5.666666666666667,2.285218200133681,1.1666666666666667,1.0671873729054748,2.1666666666666665,0.8975274678557507,9,3,3,0,SJF
8,8.125,1.7633419974582356,1.875,1.3635890143294642,2.625,1.1110243021644486,10,5,4,0,SJF
7,6.0,2.878491668515698,2.5714285714285716,1.9897697538834456,3.4285714285714284,1.178030178747903,9,1,5,0,SJF
3,3.6666666666666665,3.091206165165235,0.6666666666666666,0.9428090415820634,2.3333333333333335,1.247219128924647,8,1,2,0,RR
6,4.333333333333333,2.494438257849294,2.3333333333333335,1.699673171197595,3.5,1.2583057392117916,8,1,5,0,SJF
5,7.6,3.006659275674582,2.8,1.7204650534085253,3.2,1.469693845669907,10,2,5,0,SJF
7,3.857142857142857,2.531435020952764,2.5714285714285716,1.6781914463529615,2.7142857142857144,1.577908716741037,8,1,5,0,SJF
3,6.666666666666667,2.0548046676563256,2.3333333333333335,0.4714045207910317,3.3333333333333335,1.247219128924647,9,4,3,2,SJF
8,5.625,3.0388114452858046,2.0,1.5811388300841898,2.875,1.5360257159305635,10,1,5,0,SJF
5,3.6,2.4166091947189146,3.0,0.8944271909999159,3.8,1.469693845669907,8,1,4,2,SJF
3,4.666666666666667,2.357022603955158,2.0,0.816496580927726,4.0,0.816496580927726,8,3,3,1,FCFS
4,3.75,2.384848003542364,2.25,0.82915619758885,2.5,1.6583123951777,7,1,3,1,SJF
3,4.333333333333333,1.699673171197595,1.6666666666666667,0.4714045207910317,2.6666666666666665,0.4714045207910317,6,2,2,1,SJF
8,5.5,2.345207879911715,4.375,0.6959705453537527,3.0,1.224744871391589,10,2,5,3,SJF
4,9.0,0.7071067811865476,2.75,1.299038105676658,2.5,1.118033988749895,10,8,5,2,FCFS
5,5.2,2.039607805437114,1.4,1.019803902718557,3.8,1.16619037896906,9,3,3,0,SJF
8,7.25,3.2307119958300214,3.75,0.9682458365518543,3.125,1.165922381636102,10,1,5,2,SJF
7,3.7142857142857144,1.9059520091609048,2.142857142857143,2.0303814862216996,2.7142857142857144,1.2777531299998797,8,2,5,0,SJF
